workerid,proliferate.condition,audio,bias,first,form,image,lbr_after,lbr_before,nameCategory,region,response,response_correct,rt,slide_number,slide_type,trial_id,trial_no,type,word_idx,error
246,pilot,,black,Brett,some,,1,1,white,filler,,1,506,,,genre,9,critical,12,
246,pilot,,black,Brett,indie,,1,1,white,filler,,1,662,,,genre,9,critical,13,
246,pilot,,black,Brett,"folk,",,1,1,white,filler,,1,1790,,,genre,9,critical,14,
246,pilot,,black,Brett,his,,1,1,white,filler,,1,428,,,genre,9,critical,15,
246,pilot,,black,Brett,favorite,,1,1,white,filler,,1,428,,,genre,9,critical,16,
246,pilot,,black,Brett,kind,,1,1,white,filler,,1,393,,,genre,9,critical,17,
246,pilot,,black,Brett,of,,1,1,white,filler,,1,348,,,genre,9,critical,18,
246,pilot,,black,Brett,music.,,1,1,white,filler,,1,700,,,genre,9,critical,19,
246,pilot,,none,Hakeem,&quot;Wow&quot;,,1,1,black,filler,,1,467,,,friend,10,filler,0,
246,pilot,,none,Hakeem,he,,1,1,black,filler,,1,389,,,friend,10,filler,1,
246,pilot,,none,Hakeem,"said,",,1,1,black,filler,,1,390,,,friend,10,filler,2,
246,pilot,,none,Hakeem,unable,,1,1,black,filler,,1,623,,,friend,10,filler,3,
246,pilot,,none,Hakeem,to,,1,1,black,filler,,1,428,,,friend,10,filler,4,
246,pilot,,none,Hakeem,believe,,1,1,black,filler,,1,506,,,friend,10,filler,5,
246,pilot,,none,Hakeem,it,,1,1,black,filler,,1,351,,,friend,10,filler,6,
246,pilot,,none,Hakeem,had,,1,1,black,filler,,1,428,,,friend,10,filler,7,
246,pilot,,none,Hakeem,been,,1,1,black,filler,,1,390,,,friend,10,filler,8,
246,pilot,,none,Hakeem,so,,1,1,black,filler,,1,525,,,friend,10,filler,9,
246,pilot,,none,Hakeem,long,,1,1,black,filler,,1,390,,,friend,10,filler,10,
246,pilot,,none,Hakeem,since,,1,1,black,filler,,1,428,,,friend,10,filler,11,
246,pilot,,none,Hakeem,he,,1,1,black,filler,,1,390,,,friend,10,filler,12,
246,pilot,,none,Hakeem,last,,1,1,black,filler,,1,467,,,friend,10,filler,13,
246,pilot,,none,Hakeem,talked,,1,1,black,filler,,1,506,,,friend,10,filler,14,
246,pilot,,none,Hakeem,to,,1,1,black,filler,,1,467,,,friend,10,filler,15,
246,pilot,,none,Hakeem,his,,1,1,black,filler,,1,506,,,friend,10,filler,16,
246,pilot,,none,Hakeem,friend.,,1,1,black,filler,,1,856,,,friend,10,filler,17,
246,pilot,,black,Trevon,He,,1,1,black,filler,,1,622,,,lesson,11,critical,0,
246,pilot,,black,Trevon,rushed,,1,1,black,filler,,1,351,,,lesson,11,critical,1,
246,pilot,,black,Trevon,out,,1,1,black,filler,,1,390,,,lesson,11,critical,2,
246,pilot,,black,Trevon,the,,1,1,black,filler,,1,429,,,lesson,11,critical,3,
246,pilot,,black,Trevon,door,,1,1,black,filler,,1,505,,,lesson,11,critical,4,
246,pilot,,black,Trevon,to,,1,1,black,filler,,1,429,,,lesson,11,critical,5,
246,pilot,,black,Trevon,go,,1,1,black,filler,,1,428,,,lesson,11,critical,6,
246,pilot,,black,Trevon,pick,,1,1,black,filler,,1,429,,,lesson,11,critical,7,
246,pilot,,black,Trevon,up,,1,1,black,filler,,1,389,,,lesson,11,critical,8,
246,pilot,,black,Trevon,his,,1,1,black,filler,,1,448,,,lesson,11,critical,9,
246,pilot,,black,Trevon,little,,1,1,black,filler,,1,506,,,lesson,11,critical,10,
246,pilot,,black,Trevon,brother,,1,1,black,filler,,1,506,,,lesson,11,critical,11,
246,pilot,,black,Trevon,from,,1,1,black,filler,,1,467,,,lesson,11,critical,12,
246,pilot,,black,Trevon,his,,1,1,black,filler,,1,447,,,lesson,11,critical,13,
246,pilot,,black,Trevon,tennis,,1,1,black,filler,,1,506,,,lesson,11,critical,14,
246,pilot,,black,Trevon,lesson.,,1,1,black,filler,,1,778,,,lesson,11,critical,15,
246,pilot,,none,Ian,He,,1,1,white,filler,,1,428,,,neighbors,12,filler,0,
246,pilot,,none,Ian,slept,,1,1,white,filler,,1,390,,,neighbors,12,filler,1,
246,pilot,,none,Ian,badly,,1,1,white,filler,,1,389,,,neighbors,12,filler,2,
246,pilot,,none,Ian,"again,",,1,1,white,filler,,1,429,,,neighbors,12,filler,3,
246,pilot,,none,Ian,probably,,1,1,white,filler,,1,623,,,neighbors,12,filler,4,
246,pilot,,none,Ian,because,,1,1,white,filler,,1,466,,,neighbors,12,filler,5,
246,pilot,,none,Ian,of,,1,1,white,filler,,1,429,,,neighbors,12,filler,6,
246,pilot,,none,Ian,the,,1,1,white,filler,,1,428,,,neighbors,12,filler,7,
246,pilot,,none,Ian,noise,,1,1,white,filler,,1,429,,,neighbors,12,filler,8,
246,pilot,,none,Ian,that,,1,1,white,filler,,1,428,,,neighbors,12,filler,9,
246,pilot,,none,Ian,always,,1,1,white,filler,,1,428,,,neighbors,12,filler,10,
246,pilot,,none,Ian,came,,1,1,white,filler,,1,390,,,neighbors,12,filler,11,
246,pilot,,none,Ian,from,,1,1,white,filler,,1,390,,,neighbors,12,filler,12,
246,pilot,,none,Ian,his,,1,1,white,filler,,1,428,,,neighbors,12,filler,13,
246,pilot,,none,Ian,neighbors.,,1,1,white,filler,,1,817,,,neighbors,12,filler,14,
246,pilot,,white,Dustin,&quot;I,,1,1,white,filler,,1,466,,,food,13,critical,0,
246,pilot,,white,Dustin,could,,1,1,white,filler,,1,351,,,food,13,critical,1,
246,pilot,,white,Dustin,sure,,1,1,white,filler,,1,351,,,food,13,critical,2,
246,pilot,,white,Dustin,go,,1,1,white,filler,,1,312,,,food,13,critical,3,
246,pilot,,white,Dustin,for,,1,1,white,filler,,1,429,,,food,13,critical,4,
246,pilot,,white,Dustin,some,,1,1,white,filler,,1,390,,,food,13,critical,5,
246,pilot,,white,Dustin,Chinese,,1,1,white,filler,,1,350,,,food,13,critical,6,
246,pilot,,white,Dustin,right,,1,1,white,filler,,1,429,,,food,13,critical,7,
246,pilot,,white,Dustin,"now,&quot;",,1,1,white,filler,,1,429,,,food,13,critical,8,
246,pilot,,white,Dustin,he,,1,1,white,filler,,1,544,,,food,13,critical,9,
246,pilot,,white,Dustin,thought.,,1,1,white,filler,,1,934,,,food,13,critical,10,
246,pilot,,none,Peter,But,,1,1,white,filler,,1,505,,,blue car,14,filler,0,
246,pilot,,none,Peter,as,,1,1,white,filler,,1,351,,,blue car,14,filler,1,
246,pilot,,none,Peter,Peter,,1,1,white,name,,1,390,,,blue car,14,filler,2,
246,pilot,,none,Peter,checked,,1,1,white,filler,,1,351,,,blue car,14,filler,3,
246,pilot,,none,Peter,"around,",,1,1,white,filler,,1,429,,,blue car,14,filler,4,
246,pilot,,none,Peter,he,,1,1,white,filler,,1,389,,,blue car,14,filler,5,
246,pilot,,none,Peter,realized,,1,1,white,filler,,1,409,,,blue car,14,filler,6,
246,pilot,,none,Peter,that,,1,1,white,filler,,1,429,,,blue car,14,filler,7,
246,pilot,,none,Peter,the,,1,1,white,filler,,1,428,,,blue car,14,filler,8,
246,pilot,,none,Peter,only,,1,1,white,filler,,1,448,,,blue car,14,filler,9,
246,pilot,,none,Peter,thing,,1,1,white,filler,,1,428,,,blue car,14,filler,10,
246,pilot,,none,Peter,missing,,1,1,white,filler,,1,448,,,blue car,14,filler,11,
246,pilot,,none,Peter,was,,1,1,white,filler,,1,428,,,blue car,14,filler,12,
246,pilot,,none,Peter,the,,1,1,white,filler,,1,467,,,blue car,14,filler,13,
246,pilot,,none,Peter,keys,,1,1,white,filler,,1,545,,,blue car,14,filler,14,
246,pilot,,none,Peter,to,,1,1,white,filler,,1,428,,,blue car,14,filler,15,
246,pilot,,none,Peter,his,,1,1,white,filler,,1,429,,,blue car,14,filler,16,
246,pilot,,none,Peter,"car,",,1,1,white,filler,,1,409,,,blue car,14,filler,17,
246,pilot,,none,Peter,which,,1,1,white,filler,,1,428,,,blue car,14,filler,18,
246,pilot,,none,Peter,was,,1,1,white,filler,,1,370,,,blue car,14,filler,19,
246,pilot,,none,Peter,a,,1,1,white,filler,,1,623,,,blue car,14,filler,20,
246,pilot,,none,Peter,blue,,1,1,white,filler,,1,467,,,blue car,14,filler,21,
246,pilot,,none,Peter,Toyota.,,1,1,white,filler,,1,1168,,,blue car,14,filler,22,
246,pilot,,none,Cody,He,,1,1,white,filler,,1,583,,,poker,15,filler,0,
246,pilot,,none,Cody,couldn&rsquo;t,,1,1,white,filler,,1,467,,,poker,15,filler,1,
246,pilot,,none,Cody,wait,,1,1,white,filler,,1,351,,,poker,15,filler,2,
246,pilot,,none,Cody,to,,1,1,white,filler,,1,389,,,poker,15,filler,3,
246,pilot,,none,Cody,beat,,1,1,white,filler,,1,429,,,poker,15,filler,4,
246,pilot,,none,Cody,them,,1,1,white,filler,,1,370,,,poker,15,filler,5,
246,pilot,,none,Cody,at,,1,1,white,filler,,1,428,,,poker,15,filler,6,
246,pilot,,none,Cody,a,,1,1,white,filler,,1,390,,,poker,15,filler,7,
246,pilot,,none,Cody,game,,1,1,white,filler,,1,545,,,poker,15,filler,8,
246,pilot,,none,Cody,of,,1,1,white,filler,,1,564,,,poker,15,filler,9,
246,pilot,,none,Cody,poker,,1,1,white,filler,,1,856,,,poker,15,filler,10,
246,pilot,,none,Cody,again.,,1,1,white,filler,,1,5525,,,poker,15,filler,11,
246,pilot,,white,Jamal,He,,1,1,black,filler,,0,390,,,park,16,critical,0,
246,pilot,,white,Jamal,quickly,,1,1,black,filler,,0,390,,,park,16,critical,1,
246,pilot,,white,Jamal,got,,1,1,black,filler,,0,351,,,park,16,critical,2,
246,pilot,,white,Jamal,moving,,1,1,black,filler,,0,428,,,park,16,critical,3,
246,pilot,,white,Jamal,to,,1,1,black,filler,,0,429,,,park,16,critical,4,
246,pilot,,white,Jamal,go,,1,1,black,filler,,0,389,,,park,16,critical,5,
246,pilot,,white,Jamal,pick,,1,1,black,filler,,0,467,,,park,16,critical,6,
246,pilot,,white,Jamal,up,,1,1,black,filler,,0,468,,,park,16,critical,7,
246,pilot,,white,Jamal,his,,1,1,black,filler,,0,467,,,park,16,critical,8,
246,pilot,,white,Jamal,little,,1,1,black,filler,,0,505,,,park,16,critical,9,
246,pilot,,white,Jamal,cousin,,1,1,black,filler,,0,740,,,park,16,critical,10,
246,pilot,,white,Jamal,from,,1,1,black,filler,,0,467,,,park,16,critical,11,
246,pilot,,white,Jamal,volleyball,,1,1,black,filler,,0,642,,,park,16,critical,12,
246,pilot,,white,Jamal,practice.,,1,1,black,filler,,0,5718,,,park,16,critical,13,
246,pilot,,none,Roger,&quot;Hopefully,,1,1,white,filler,,1,583,,,debate,17,filler,0,
246,pilot,,none,Roger,my,,1,1,white,filler,,1,351,,,debate,17,filler,1,
246,pilot,,none,Roger,experience,,1,1,white,filler,,1,351,,,debate,17,filler,2,
246,pilot,,none,Roger,on,,1,1,white,filler,,1,390,,,debate,17,filler,3,
246,pilot,,none,Roger,the,,1,1,white,filler,,1,351,,,debate,17,filler,4,
246,pilot,,none,Roger,debate,,1,1,white,filler,,1,448,,,debate,17,filler,5,
246,pilot,,none,Roger,team,,1,1,white,filler,,1,545,,,debate,17,filler,6,
246,pilot,,none,Roger,in,,1,1,white,filler,,1,428,,,debate,17,filler,7,
246,pilot,,none,Roger,high,,1,1,white,filler,,1,390,,,debate,17,filler,8,
246,pilot,,none,Roger,school,,1,1,white,filler,,1,351,,,debate,17,filler,9,
246,pilot,,none,Roger,will,,1,1,white,filler,,1,428,,,debate,17,filler,10,
246,pilot,,none,Roger,"help,&quot;",,1,1,white,filler,,1,351,,,debate,17,filler,11,
246,pilot,,none,Roger,Roger,,1,1,white,name,,1,506,,,debate,17,filler,12,
246,pilot,,none,Roger,thought.,,1,1,white,filler,,1,837,,,debate,17,filler,13,
249,pilot,,,,,Patricia,,,,,"[0, 'Patricia']",,,1,bot_check,,,,,
249,pilot,,,Roger,He,,,,,filler,,1,597,,,running,0,practice,0,
249,pilot,,,Roger,decided,,,,,filler,,1,580,,,running,0,practice,1,
249,pilot,,,Roger,to,,,,,filler,,1,401,,,running,0,practice,2,
249,pilot,,,Roger,take,,,,,filler,,1,422,,,running,0,practice,3,
249,pilot,,,Roger,advantage,,,,,filler,,1,385,,,running,0,practice,4,
249,pilot,,,Roger,of,,,,,filler,,1,413,,,running,0,practice,5,
249,pilot,,,Roger,the,,,,,filler,,1,367,,,running,0,practice,6,
249,pilot,,,Roger,weather,,,,,filler,,1,383,,,running,0,practice,7,
249,pilot,,,Roger,and,,,,,filler,,1,414,,,running,0,practice,8,
249,pilot,,,Roger,go,,,,,filler,,1,350,,,running,0,practice,9,
249,pilot,,,Roger,for,,,,,filler,,1,297,,,running,0,practice,10,
249,pilot,,,Roger,a,,,,,filler,,1,354,,,running,0,practice,11,
249,pilot,,,Roger,run,,,,,filler,,1,338,,,running,0,practice,12,
249,pilot,,,Roger,today.,,,,,filler,,1,416,,,running,0,practice,13,
249,pilot,,,Roger,Unfortunately,,,,,filler,,0,492,,,shaving,0,practice,0,
249,pilot,,,Roger,he,,,,,filler,,0,408,,,shaving,0,practice,1,
249,pilot,,,Roger,was,,,,,filler,,0,302,,,shaving,0,practice,2,
249,pilot,,,Roger,out,,,,,filler,,0,371,,,shaving,0,practice,3,
249,pilot,,,Roger,of,,,,,filler,,0,301,,,shaving,0,practice,4,
249,pilot,,,Roger,shaving,,,,,filler,,0,359,,,shaving,0,practice,5,
249,pilot,,,Roger,"cream,",,,,,filler,,0,367,,,shaving,0,practice,6,
249,pilot,,,Roger,so,,,,,filler,,0,368,,,shaving,0,practice,7,
249,pilot,,,Roger,he,,,,,filler,,0,220,,,shaving,0,practice,8,
249,pilot,,,Roger,had,,,,,filler,,0,423,,,shaving,0,practice,9,
249,pilot,,,Roger,to,,,,,filler,,0,283,,,shaving,0,practice,10,
249,pilot,,,Roger,run,,,,,filler,,0,397,,,shaving,0,practice,11,
249,pilot,,,Roger,to,,,,,filler,,0,366,,,shaving,0,practice,12,
249,pilot,,,Roger,the,,,,,filler,,0,376,,,shaving,0,practice,13,
249,pilot,,,Roger,store,,,,,filler,,0,373,,,shaving,0,practice,14,
249,pilot,,,Roger,before,,,,,filler,,0,327,,,shaving,0,practice,15,
249,pilot,,,Roger,shaving.,,,,,filler,,0,712,,,shaving,0,practice,16,
249,pilot,,,Roger,This,,,,,filler,,1,831,,,computer,0,practice,0,
249,pilot,,,Roger,was,,,,,filler,,1,340,,,computer,0,practice,1,
249,pilot,,,Roger,the,,,,,filler,,1,241,,,computer,0,practice,2,
249,pilot,,,Roger,worst,,,,,filler,,1,276,,,computer,0,practice,3,
249,pilot,,,Roger,time,,,,,filler,,1,297,,,computer,0,practice,4,
249,pilot,,,Roger,for,,,,,filler,,1,268,,,computer,0,practice,5,
249,pilot,,,Roger,it,,,,,filler,,1,269,,,computer,0,practice,6,
249,pilot,,,Roger,to,,,,,filler,,1,295,,,computer,0,practice,7,
249,pilot,,,Roger,break,,,,,filler,,1,382,,,computer,0,practice,8,
249,pilot,,,Roger,"down,",,,,,filler,,1,409,,,computer,0,practice,9,
249,pilot,,,Roger,as,,,,,filler,,1,331,,,computer,0,practice,10,
249,pilot,,,Roger,James,,,,,name,,1,305,,,computer,0,practice,11,
249,pilot,,,Roger,had,,,,,filler,,1,252,,,computer,0,practice,12,
249,pilot,,,Roger,a,,,,,filler,,1,231,,,computer,0,practice,13,
249,pilot,,,Roger,lot,,,,,filler,,1,330,,,computer,0,practice,14,
249,pilot,,,Roger,of,,,,,filler,,1,262,,,computer,0,practice,15,
249,pilot,,,Roger,work,,,,,filler,,1,323,,,computer,0,practice,16,
249,pilot,,,Roger,to,,,,,filler,,1,331,,,computer,0,practice,17,
249,pilot,,,Roger,do,,,,,filler,,1,235,,,computer,0,practice,18,
249,pilot,,,Roger,the,,,,,filler,,1,196,,,computer,0,practice,19,
249,pilot,,,Roger,next,,,,,filler,,1,252,,,computer,0,practice,20,
249,pilot,,,Roger,day.,,,,,filler,,1,278,,,computer,0,practice,21,
249,pilot,,,Roger,He,,,,,filler,,1,358,,,groceries,0,practice,0,
249,pilot,,,Roger,really,,,,,filler,,1,166,,,groceries,0,practice,1,
249,pilot,,,Roger,wanted,,,,,filler,,1,180,,,groceries,0,practice,2,
249,pilot,,,Roger,to,,,,,filler,,1,324,,,groceries,0,practice,3,
249,pilot,,,Roger,pick,,,,,filler,,1,236,,,groceries,0,practice,4,
249,pilot,,,Roger,up,,,,,filler,,1,211,,,groceries,0,practice,5,
249,pilot,,,Roger,some,,,,,filler,,1,263,,,groceries,0,practice,6,
249,pilot,,,Roger,eggs,,,,,filler,,1,301,,,groceries,0,practice,7,
249,pilot,,,Roger,and,,,,,filler,,1,258,,,groceries,0,practice,8,
249,pilot,,,Roger,orange,,,,,filler,,1,313,,,groceries,0,practice,9,
249,pilot,,,Roger,juice,,,,,filler,,1,305,,,groceries,0,practice,10,
249,pilot,,,Roger,for,,,,,filler,,1,345,,,groceries,0,practice,11,
249,pilot,,,Roger,breakfast.,,,,,filler,,1,412,,,groceries,0,practice,12,
249,pilot,,none,Jamal,He,,1,1,black,filler,,1,509,,,dentist,0,filler,0,
249,pilot,,none,Jamal,remembered,,1,1,black,filler,,1,425,,,dentist,0,filler,1,
249,pilot,,none,Jamal,he,,1,1,black,filler,,1,424,,,dentist,0,filler,2,
249,pilot,,none,Jamal,had,,1,1,black,filler,,1,401,,,dentist,0,filler,3,
249,pilot,,none,Jamal,a,,1,1,black,filler,,1,280,,,dentist,0,filler,4,
249,pilot,,none,Jamal,dentist,,1,1,black,filler,,1,359,,,dentist,0,filler,5,
249,pilot,,none,Jamal,appointment,,1,1,black,filler,,1,344,,,dentist,0,filler,6,
249,pilot,,none,Jamal,"today,",,1,1,black,filler,,1,422,,,dentist,0,filler,7,
249,pilot,,none,Jamal,which,,1,1,black,filler,,1,474,,,dentist,0,filler,8,
249,pilot,,none,Jamal,he,,1,1,black,filler,,1,274,,,dentist,0,filler,9,
249,pilot,,none,Jamal,was,,1,1,black,filler,,1,345,,,dentist,0,filler,10,
249,pilot,,none,Jamal,dreading.,,1,1,black,filler,,1,697,,,dentist,0,filler,11,
249,pilot,,none,Jermaine,He,,1,1,black,filler,,1,423,,,neighbors,1,filler,0,
249,pilot,,none,Jermaine,slept,,1,1,black,filler,,1,352,,,neighbors,1,filler,1,
249,pilot,,none,Jermaine,badly,,1,1,black,filler,,1,423,,,neighbors,1,filler,2,
249,pilot,,none,Jermaine,"again,",,1,1,black,filler,,1,488,,,neighbors,1,filler,3,
249,pilot,,none,Jermaine,probably,,1,1,black,filler,,1,581,,,neighbors,1,filler,4,
249,pilot,,none,Jermaine,because,,1,1,black,filler,,1,477,,,neighbors,1,filler,5,
249,pilot,,none,Jermaine,of,,1,1,black,filler,,1,365,,,neighbors,1,filler,6,
249,pilot,,none,Jermaine,the,,1,1,black,filler,,1,321,,,neighbors,1,filler,7,
249,pilot,,none,Jermaine,noise,,1,1,black,filler,,1,350,,,neighbors,1,filler,8,
249,pilot,,none,Jermaine,that,,1,1,black,filler,,1,465,,,neighbors,1,filler,9,
249,pilot,,none,Jermaine,always,,1,1,black,filler,,1,411,,,neighbors,1,filler,10,
249,pilot,,none,Jermaine,came,,1,1,black,filler,,1,316,,,neighbors,1,filler,11,
249,pilot,,none,Jermaine,from,,1,1,black,filler,,1,341,,,neighbors,1,filler,12,
249,pilot,,none,Jermaine,his,,1,1,black,filler,,1,361,,,neighbors,1,filler,13,
249,pilot,,none,Jermaine,neighbors.,,1,1,black,filler,,1,1420,,,neighbors,1,filler,14,
249,pilot,,black,Lamar,He,,1,1,black,filler,,1,310,,,performing,2,critical,0,
249,pilot,,black,Lamar,knew,,1,1,black,filler,,1,247,,,performing,2,critical,1,
249,pilot,,black,Lamar,that,,1,1,black,filler,,1,342,,,performing,2,critical,2,
249,pilot,,black,Lamar,no,,1,1,black,filler,,1,250,,,performing,2,critical,3,
249,pilot,,black,Lamar,matter,,1,1,black,filler,,1,348,,,performing,2,critical,4,
249,pilot,,black,Lamar,how,,1,1,black,filler,,1,339,,,performing,2,critical,5,
249,pilot,,black,Lamar,many,,1,1,black,filler,,1,388,,,performing,2,critical,6,
249,pilot,,black,Lamar,times,,1,1,black,filler,,1,405,,,performing,2,critical,7,
249,pilot,,black,Lamar,he,,1,1,black,filler,,1,417,,,performing,2,critical,8,
249,pilot,,black,Lamar,got,,1,1,black,filler,,1,301,,,performing,2,critical,9,
249,pilot,,black,Lamar,on,,1,1,black,filler,,1,421,,,performing,2,critical,10,
249,pilot,,black,Lamar,"stage,",,1,1,black,filler,,1,335,,,performing,2,critical,11,
249,pilot,,black,Lamar,he,,1,1,black,filler,,1,362,,,performing,2,critical,12,
249,pilot,,black,Lamar,would,,1,1,black,filler,,1,281,,,performing,2,critical,13,
249,pilot,,black,Lamar,always,,1,1,black,filler,,1,280,,,performing,2,critical,14,
249,pilot,,black,Lamar,be,,1,1,black,filler,,1,323,,,performing,2,critical,15,
249,pilot,,black,Lamar,nervous,,1,1,black,filler,,1,320,,,performing,2,critical,16,
249,pilot,,black,Lamar,to,,1,1,black,filler,,1,286,,,performing,2,critical,17,
249,pilot,,black,Lamar,play,,1,1,black,filler,,1,285,,,performing,2,critical,18,
249,pilot,,black,Lamar,the,,1,1,black,filler,,1,283,,,performing,2,critical,19,
249,pilot,,black,Lamar,saxophone,,1,1,black,filler,,1,366,,,performing,2,critical,20,
249,pilot,,black,Lamar,in,,1,1,black,filler,,1,363,,,performing,2,critical,21,
249,pilot,,black,Lamar,front,,1,1,black,filler,,1,317,,,performing,2,critical,22,
249,pilot,,black,Lamar,of,,1,1,black,filler,,1,275,,,performing,2,critical,23,
249,pilot,,black,Lamar,an,,1,1,black,filler,,1,253,,,performing,2,critical,24,
249,pilot,,black,Lamar,audience.,,1,1,black,filler,,1,517,,,performing,2,critical,25,
249,pilot,,none,Ryan,It,,1,1,white,filler,,1,359,,,job,3,filler,0,
249,pilot,,none,Ryan,was,,1,1,white,filler,,1,240,,,job,3,filler,1,
249,pilot,,none,Ryan,going,,1,1,white,filler,,1,270,,,job,3,filler,2,
249,pilot,,none,Ryan,to,,1,1,white,filler,,1,317,,,job,3,filler,3,
249,pilot,,none,Ryan,be,,1,1,white,filler,,1,236,,,job,3,filler,4,
249,pilot,,none,Ryan,a,,1,1,white,filler,,1,268,,,job,3,filler,5,
249,pilot,,none,Ryan,long,,1,1,white,filler,,1,276,,,job,3,filler,6,
249,pilot,,none,Ryan,day,,1,1,white,filler,,1,325,,,job,3,filler,7,
249,pilot,,none,Ryan,at,,1,1,white,filler,,1,360,,,job,3,filler,8,
249,pilot,,none,Ryan,the,,1,1,white,filler,,1,272,,,job,3,filler,9,
249,pilot,,none,Ryan,office,,1,1,white,filler,,1,328,,,job,3,filler,10,
249,pilot,,none,Ryan,"tomorrow,",,1,1,white,filler,,1,350,,,job,3,filler,11,
249,pilot,,none,Ryan,and,,1,1,white,filler,,1,413,,,job,3,filler,12,
249,pilot,,none,Ryan,he,,1,1,white,filler,,1,235,,,job,3,filler,13,
249,pilot,,none,Ryan,knew,,1,1,white,filler,,1,191,,,job,3,filler,14,
249,pilot,,none,Ryan,that,,1,1,white,filler,,1,286,,,job,3,filler,15,
249,pilot,,none,Ryan,without,,1,1,white,filler,,1,346,,,job,3,filler,16,
249,pilot,,none,Ryan,eight,,1,1,white,filler,,1,268,,,job,3,filler,17,
249,pilot,,none,Ryan,hours,,1,1,white,filler,,1,465,,,job,3,filler,18,
249,pilot,,none,Ryan,of,,1,1,white,filler,,1,224,,,job,3,filler,19,
249,pilot,,none,Ryan,sleep,,1,1,white,filler,,1,240,,,job,3,filler,20,
249,pilot,,none,Ryan,he,,1,1,white,filler,,1,274,,,job,3,filler,21,
249,pilot,,none,Ryan,would,,1,1,white,filler,,1,251,,,job,3,filler,22,
249,pilot,,none,Ryan,get,,1,1,white,filler,,1,255,,,job,3,filler,23,
249,pilot,,none,Ryan,really,,1,1,white,filler,,1,259,,,job,3,filler,24,
249,pilot,,none,Ryan,tired,,1,1,white,filler,,1,280,,,job,3,filler,25,
249,pilot,,none,Ryan,on,,1,1,white,filler,,1,312,,,job,3,filler,26,
249,pilot,,none,Ryan,the,,1,1,white,filler,,1,265,,,job,3,filler,27,
249,pilot,,none,Ryan,job.,,1,1,white,filler,,1,318,,,job,3,filler,28,
249,pilot,,none,Deion,&quot;Sarah!,,1,1,black,filler,,1,440,,,sister,4,filler,0,
249,pilot,,none,Deion,I&rsquo;m,,1,1,black,filler,,1,428,,,sister,4,filler,1,
249,pilot,,none,Deion,sorry,,1,1,black,filler,,1,235,,,sister,4,filler,2,
249,pilot,,none,Deion,for,,1,1,black,filler,,1,252,,,sister,4,filler,3,
249,pilot,,none,Deion,missing,,1,1,black,filler,,1,206,,,sister,4,filler,4,
249,pilot,,none,Deion,your,,1,1,black,filler,,1,218,,,sister,4,filler,5,
249,pilot,,none,Deion,messages!&quot;,,1,1,black,filler,,1,228,,,sister,4,filler,6,
249,pilot,,none,Deion,he,,1,1,black,filler,,1,414,,,sister,4,filler,7,
249,pilot,,none,Deion,"said,",,1,1,black,filler,,1,238,,,sister,4,filler,8,
249,pilot,,none,Deion,genuinely,,1,1,black,filler,,1,217,,,sister,4,filler,9,
249,pilot,,none,Deion,feeling,,1,1,black,filler,,1,349,,,sister,4,filler,10,
249,pilot,,none,Deion,bad.,,1,1,black,filler,,1,348,,,sister,4,filler,11,
249,pilot,,none,Rasheed,&quot;Wow&quot;,,1,1,black,filler,,1,384,,,friend,5,filler,0,
249,pilot,,none,Rasheed,he,,1,1,black,filler,,1,351,,,friend,5,filler,1,
249,pilot,,none,Rasheed,"said,",,1,1,black,filler,,1,206,,,friend,5,filler,2,
249,pilot,,none,Rasheed,unable,,1,1,black,filler,,1,227,,,friend,5,filler,3,
249,pilot,,none,Rasheed,to,,1,1,black,filler,,1,223,,,friend,5,filler,4,
249,pilot,,none,Rasheed,believe,,1,1,black,filler,,1,190,,,friend,5,filler,5,
249,pilot,,none,Rasheed,it,,1,1,black,filler,,1,185,,,friend,5,filler,6,
249,pilot,,none,Rasheed,had,,1,1,black,filler,,1,256,,,friend,5,filler,7,
249,pilot,,none,Rasheed,been,,1,1,black,filler,,1,206,,,friend,5,filler,8,
249,pilot,,none,Rasheed,so,,1,1,black,filler,,1,222,,,friend,5,filler,9,
249,pilot,,none,Rasheed,long,,1,1,black,filler,,1,226,,,friend,5,filler,10,
249,pilot,,none,Rasheed,since,,1,1,black,filler,,1,207,,,friend,5,filler,11,
249,pilot,,none,Rasheed,he,,1,1,black,filler,,1,186,,,friend,5,filler,12,
249,pilot,,none,Rasheed,last,,1,1,black,filler,,1,181,,,friend,5,filler,13,
249,pilot,,none,Rasheed,talked,,1,1,black,filler,,1,173,,,friend,5,filler,14,
249,pilot,,none,Rasheed,to,,1,1,black,filler,,1,348,,,friend,5,filler,15,
249,pilot,,none,Rasheed,his,,1,1,black,filler,,1,354,,,friend,5,filler,16,
249,pilot,,none,Rasheed,friend.,,1,1,black,filler,,1,1278,,,friend,5,filler,17,
249,pilot,,black,Brett,He,,1,1,white,filler,,1,368,,,lazy day,6,critical,0,
249,pilot,,black,Brett,was,,1,1,white,filler,,1,239,,,lazy day,6,critical,1,
249,pilot,,black,Brett,looking,,1,1,white,filler,,1,184,,,lazy day,6,critical,2,
249,pilot,,black,Brett,forward,,1,1,white,filler,,1,190,,,lazy day,6,critical,3,
249,pilot,,black,Brett,to,,1,1,white,filler,,1,194,,,lazy day,6,critical,4,
249,pilot,,black,Brett,having,,1,1,white,filler,,1,188,,,lazy day,6,critical,5,
